,Наименование продукта,Категория продукта,Подкатегория продукта,Безопасность,Качество,Общий балл,Сайт
0,"
                        MAKFA Крупа Рисовая. Рис шлифованный круглозерный. первый сорт                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Д. Крупа рисовая шлифованная. Сорт 1                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Крупа рисовая шлифованная, фасованная под торговым наименованием «Рис круглозерный «Дон Густо». Первый сорт.                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Мистраль. Крупа рисовая фасованная. Белый круглозерный рис «Кубань». Первый сорт                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Националь. Крупа рисовая шлифованная (рис круглозерный). Кубанский. Первый сорт.                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Националь. Крупа рисовая шлифованная (рис круглозерный). Краснодарский. Первый сорт. Высшее качество                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Пассим. Крупа, рис шлифованный круглозерный. Высший сорт.                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Селяночка Крупа рисовая. Рис шлифованный.Круглозерный Сорт 1                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Теплые традиции. Крупа рисовая. 1 сорт круглозерный. Шлифованная.                    ",Бакалея,Рис круглозерный,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Еврозлак. Рис круглозерный. Первый сорт.                     ",Бакалея,Рис круглозерный,5.000,5.000,4.9000,https://rskrf.ru
0,"
                        КАЖДЫЙ ДЕНЬ. Крупа рисовая шлифованная. Третий сорт.                     ",Бакалея,Рис круглозерный,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        ПЕРВЫМ ДЕЛОМ. Крупа рисовая шлифованная. Сорт 3.                     ",Бакалея,Рис круглозерный,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Увелка. Рис круглозерный шлифованный.                    ",Бакалея,Рис круглозерный,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Продсервис. Рис шлифованный круглозерный. Сорт 1.                    ",Бакалея,Рис круглозерный,5.000,5.000,4.7000,https://rskrf.ru
0,"
                        То,что надо! Крупа рисовая шлифованная. Рис круглозерный. Первый сорт.                    ",Бакалея,Рис круглозерный,5.000,5.000,4.7000,https://rskrf.ru
